Longitude,Latitude,Depth
-66.20873007693007,18.483828367411235,-10.174131
-66.20863613122931,18.483828367411235,-10.339367
-66.20854218552856,18.483828367411235,-10.43672
-66.2084482398278,18.483828367411235,-10.547491
-66.20835429412705,18.483828367411235,-10.643179
-66.2082603484263,18.483828367411235,-10.547542
-66.20816640272555,18.483828367411235,-10.65157
-66.2080724570248,18.483828367411235,-10.818982
-66.20553592310448,18.483828367411235,-9.349264
-66.20544197740372,18.483828367411235,-9.275799
-66.20534803170297,18.483828367411235,-8.972703
-66.20525408600221,18.483828367411235,-9.050463
-66.20516014030146,18.483828367411235,-8.981595
-66.2050661946007,18.483828367411235,-8.978134
-66.20497224889995,18.483828367411235,-9.108374
-66.20431462899468,18.483828367411235,-9.192489
-66.20412673759319,18.483828367411235,-9.021681
-66.20403279189243,18.483828367411235,-8.997089
-66.20393884619168,18.483828367411235,-8.933303
-66.20375095479017,18.483828367411235,-8.86536
-66.20365700908941,18.483828367411235,-8.986449
-66.20356306338867,18.483828367411235,-9.008913
-66.20346911768792,18.483828367411235,-8.943505
-66.20337517198716,18.483828367411235,-9.009408
-66.2032812262864,18.483828367411235,-8.905839
-66.20318728058565,18.483828367411235,-8.546853
-66.2030933348849,18.483828367411235,-8.002969
-66.20299938918414,18.483828367411235,-6.5026546
-66.2029054434834,18.483828367411235,-5.5642924
-66.20281149778265,18.483828367411235,-5.0185285
-66.2027175520819,18.483828367411235,-4.633421
-66.20262360638114,18.483828367411235,-5.099463
-66.20252966068038,18.483828367411235,-7.226491
-66.20243571497963,18.483828367411235,-7.411262
-66.20234176927887,18.483828367411235,-6.6909986
-66.20224782357813,18.483828367411235,-7.9238586
-66.20215387787738,18.483828367411235,-8.350983
-66.20205993217662,18.483828367411235,-8.209439
-66.20196598647587,18.483828367411235,-7.900571
-66.20187204077511,18.483828367411235,-8.060634
-66.20177809507436,18.483828367411235,-8.454319
-66.2016841493736,18.483828367411235,-8.86824
-66.21107871944888,18.483734421710484,-5.4972224
-66.21098477374812,18.483734421710484,-5.313555
-66.21089082804737,18.483734421710484,-5.1354837
-66.21079688234663,18.483734421710484,-5.2949295
-66.21070293664587,18.483734421710484,-5.580121
-66.21060899094512,18.483734421710484,-6.18576
-66.21051504524436,18.483734421710484,-6.344752
-66.21042109954361,18.483734421710484,-6.1951923
-66.21032715384285,18.483734421710484,-6.381367
-66.2102332081421,18.483734421710484,-6.3739552
-66.21013926244136,18.483734421710484,-6.5985384
-66.2100453167406,18.483734421710484,-6.3399787
-66.20995137103985,18.483734421710484,-5.9171877
-66.2098574253391,18.483734421710484,-5.5300775
-66.20976347963834,18.483734421710484,-5.6742625
-66.20966953393759,18.483734421710484,-6.2534747
-66.20957558823683,18.483734421710484,-6.4480896
-66.20948164253609,18.483734421710484,-7.0026836
-66.20938769683534,18.483734421710484,-7.9453883
-66.20929375113458,18.483734421710484,-8.0995655
-66.20919980543383,18.483734421710484,-8.123196
-66.20910585973307,18.483734421710484,-8.31746
-66.20901191403232,18.483734421710484,-9.041724
-66.20891796833156,18.483734421710484,-9.392015
-66.20882402263082,18.483734421710484,-9.745563
-66.20873007693007,18.483734421710484,-9.937562
-66.20863613122931,18.483734421710484,-9.9076605
-66.20854218552856,18.483734421710484,-10.1434965
-66.2084482398278,18.483734421710484,-10.360164
-66.20835429412705,18.483734421710484,-10.534305
-66.2082603484263,18.483734421710484,-10.514018
-66.20816640272555,18.483734421710484,-10.377266
-66.2080724570248,18.483734421710484,-10.546944
-66.20797851132404,18.483734421710484,-10.629494
-66.20562986880522,18.483734421710484,-9.156699
-66.20553592310448,18.483734421710484,-9.060359
-66.20544197740372,18.483734421710484,-8.82328
-66.20534803170297,18.483734421710484,-8.618156
-66.20525408600221,18.483734421710484,-8.638387
-66.20516014030146,18.483734421710484,-8.470495
-66.2050661946007,18.483734421710484,-8.120045
-66.20497224889995,18.483734421710484,-8.204271
-66.20487830319921,18.483734421710484,-8.232653
-66.20478435749845,18.483734421710484,-8.242681
-66.2046904117977,18.483734421710484,-8.490053
-66.20459646609694,18.483734421710484,-8.733507
-66.20450252039619,18.483734421710484,-8.707303
-66.20440857469544,18.483734421710484,-8.771499
-66.20431462899468,18.483734421710484,-8.795577
-66.20422068329394,18.483734421710484,-8.768932
-66.20412673759319,18.483734421710484,-8.7491455
-66.20403279189243,18.483734421710484,-8.607915
-66.20393884619168,18.483734421710484,-8.5244255
-66.20384490049092,18.483734421710484,-8.5936165
-66.20375095479017,18.483734421710484,-8.79856
-66.20365700908941,18.483734421710484,-8.849388
-66.20356306338867,18.483734421710484,-8.791443
-66.20346911768792,18.483734421710484,-8.769859
-66.20337517198716,18.483734421710484,-8.880351
-66.2032812262864,18.483734421710484,-8.988645
-66.20318728058565,18.483734421710484,-9.054884
-66.2030933348849,18.483734421710484,-8.730741
-66.20299938918414,18.483734421710484,-7.410832
-66.2029054434834,18.483734421710484,-6.4329696
-66.20281149778265,18.483734421710484,-6.0864716
-66.2027175520819,18.483734421710484,-5.5538354
-66.20262360638114,18.483734421710484,-4.869507
-66.20252966068038,18.483734421710484,-4.7951326
-66.20243571497963,18.483734421710484,-5.9737525
-66.20234176927887,18.483734421710484,-5.5305543
-66.20224782357813,18.483734421710484,-6.260998
-66.20196598647587,18.483734421710484,-7.765093
-66.20177809507436,18.483734421710484,-7.4092546
-66.2016841493736,18.483734421710484,-7.7580624
-66.20159020367286,18.483734421710484,-8.032124
-66.20149625797211,18.483734421710484,-8.228689
-66.20083863806684,18.483734421710484,-10.134488
-66.20074469236609,18.483734421710484,-9.727185
-66.21107871944888,18.48364047600973,-5.289031
-66.21098477374812,18.48364047600973,-5.0899444
-66.21089082804737,18.48364047600973,-5.324348
-66.21079688234663,18.48364047600973,-5.898373
-66.21070293664587,18.48364047600973,-6.4646153
-66.21060899094512,18.48364047600973,-7.0241146
-66.21051504524436,18.48364047600973,-7.0453057
-66.21042109954361,18.48364047600973,-6.837978
-66.21032715384285,18.48364047600973,-7.197157
-66.2102332081421,18.48364047600973,-7.2122464
-66.21013926244136,18.48364047600973,-7.348798
-66.2100453167406,18.48364047600973,-7.2047954
-66.20995137103985,18.48364047600973,-6.8615003
-66.2098574253391,18.48364047600973,-6.2719755
-66.20976347963834,18.48364047600973,-5.9644156
-66.20966953393759,18.48364047600973,-6.093934
-66.20957558823683,18.48364047600973,-6.245011
-66.20948164253609,18.48364047600973,-6.713907
-66.20938769683534,18.48364047600973,-7.1159897
-66.20929375113458,18.48364047600973,-7.137244
-66.20919980543383,18.48364047600973,-7.478677
-66.20910585973307,18.48364047600973,-7.3456445
-66.20901191403232,18.48364047600973,-8.084792
-66.20891796833156,18.48364047600973,-8.900133
-66.20882402263082,18.48364047600973,-9.268503
-66.20873007693007,18.48364047600973,-9.472042
-66.20863613122931,18.48364047600973,-9.502139
