,Longitude,Latitude,Depth
25102,-158.24905629326932,21.54646739641899,-11.631861
25103,-158.24896403102122,21.54646739641899,-11.254056
25104,-158.24887176877309,21.54646739641899,-10.813751
25105,-158.24877950652498,21.54646739641899,-10.310241
25106,-158.24868724427688,21.54646739641899,-9.9115305
25107,-158.24859498202875,21.54646739641899,-9.570838
25108,-158.24850271978065,21.54646739641899,-9.342703
25109,-158.24841045753254,21.54646739641899,-9.005485
25110,-158.2483181952844,21.54646739641899,-8.679364
25111,-158.2482259330363,21.54646739641899,-8.686472
25112,-158.2481336707882,21.54646739641899,-8.350112
25113,-158.24804140854008,21.54646739641899,-7.7908316
25114,-158.24794914629197,21.54646739641899,-7.7316504
25115,-158.24785688404387,21.54646739641899,-7.7564273
25116,-158.24776462179577,21.54646739641899,-7.954419
25117,-158.24767235954764,21.54646739641899,-7.8990006
25118,-158.24758009729953,21.54646739641899,-8.092341
25119,-158.24748783505143,21.54646739641899,-8.378931
25120,-158.2473955728033,21.54646739641899,-8.378931
25121,-158.2473033105552,21.54646739641899,-8.649893
25122,-158.2472110483071,21.54646739641899,-8.869879
25123,-158.24711878605896,21.54646739641899,-8.976669
25124,-158.24702652381086,21.54646739641899,-8.912024
25125,-158.24693426156276,21.54646739641899,-8.863524
25126,-158.24684199931465,21.54646739641899,-8.7547035
25127,-158.24674973706652,21.54646739641899,-8.626236
25128,-158.24665747481842,21.54646739641899,-8.382362
25129,-158.24656521257032,21.54646739641899,-8.202863
25130,-158.2464729503222,21.54646739641899,-8.283962
25131,-158.24638068807408,21.54646739641899,-8.295537
25132,-158.24628842582598,21.54646739641899,-8.13744
25133,-158.24619616357785,21.54646739641899,-7.723644
25134,-158.24610390132975,21.54646739641899,-7.5100083
25135,-158.24601163908164,21.54646739641899,-7.511233
25136,-158.2459193768335,21.54646739641899,-7.4933558
25137,-158.2458271145854,21.54646739641899,-7.5864296
25138,-158.2457348523373,21.54646739641899,-7.5844345
25139,-158.2456425900892,21.54646739641899,-7.480264
25140,-158.24555032784107,21.54646739641899,-7.242773
25141,-158.24545806559297,21.54646739641899,-6.944499
25142,-158.24536580334487,21.54646739641899,-6.944499
25143,-158.24527354109674,21.54646739641899,-6.7216215
25144,-158.24518127884863,21.54646739641899,-6.717238
25145,-158.24508901660053,21.54646739641899,-6.7509174
25146,-158.2449967543524,21.54646739641899,-7.000697
25147,-158.2449044921043,21.54646739641899,-7.972876
25148,-158.2448122298562,21.54646739641899,-8.227394
25149,-158.24471996760806,21.54646739641899,-8.644501
25150,-158.24462770535996,21.54646739641899,-9.073079
25151,-158.24453544311186,21.54646739641899,-9.267388
25152,-158.24444318086375,21.54646739641899,-9.289672
25153,-158.24435091861562,21.54646739641899,-9.2651
25154,-158.24425865636752,21.54646739641899,-9.436624
25155,-158.24416639411942,21.54646739641899,-9.450602
25156,-158.2440741318713,21.54646739641899,-9.693514
25157,-158.24398186962318,21.54646739641899,-9.876295
25158,-158.24388960737508,21.54646739641899,-9.916766
25159,-158.24379734512695,21.54646739641899,-9.981397
25160,-158.24370508287885,21.54646739641899,-9.884521
25161,-158.24361282063074,21.54646739641899,-9.49581
25162,-158.24352055838264,21.54646739641899,-8.717612
25163,-158.2434282961345,21.54646739641899,-7.9921017
25164,-158.2433360338864,21.54646739641899,-7.9921017
25165,-158.2432437716383,21.54646739641899,-7.5771422
25166,-158.24315150939017,21.54646739641899,-7.4160256
25167,-158.24305924714207,21.54646739641899,-7.559246
25168,-158.24296698489397,21.54646739641899,-7.8233576
25169,-158.24287472264584,21.54646739641899,-7.8094287
25170,-158.24278246039773,21.54646739641899,-7.614853
25171,-158.24269019814963,21.54646739641899,-7.3342237
25172,-158.2425979359015,21.54646739641899,-6.786655
25173,-158.2425056736534,21.54646739641899,-5.8740964
25174,-158.2424134114053,21.54646739641899,-4.8596163
25175,-158.2423211491572,21.54646739641899,-4.232078
25176,-158.24222888690906,21.54646739641899,-3.9101465
25177,-158.24213662466096,21.54646739641899,-3.5946324
25178,-158.24204436241286,21.54646739641899,-3.531622
25179,-158.24195210016472,21.54646739641899,-4.4639893
25180,-158.24185983791662,21.54646739641899,-4.674337
25181,-158.24176757566852,21.54646739641899,-4.4203653
25182,-158.2416753134204,21.54646739641899,-4.2027636
25183,-158.24158305117228,21.54646739641899,-3.7388058
25184,-158.24149078892418,21.54646739641899,-3.2452583
25185,-158.24139852667608,21.54646739641899,-2.7811677
25186,-158.24130626442795,21.54646739641899,-2.7811677
25187,-158.24121400217985,21.54646739641899,-2.3803675
25188,-158.24112173993174,21.54646739641899,-2.0431848
25189,-158.2410294776836,21.54646739641899,-1.64537
25190,-158.2409372154355,21.54646739641899,-1.1525507
25191,-158.2408449531874,21.54646739641899,-0.6984193
25192,-158.24075269093927,21.54646739641899,-0.3608715
25193,-158.24066042869117,21.54646739641899,0.12313268
25194,-158.25597596187768,21.546375134170876,-51.08365
25195,-158.25588369962955,21.546375134170876,-48.344814
25196,-158.25579143738145,21.546375134170876,-46.130493
25197,-158.25569917513334,21.546375134170876,-44.249554
25198,-158.2553301261409,21.546375134170876,-38.976223
25199,-158.25523786389277,21.546375134170876,-38.17555
25200,-158.25514560164467,21.546375134170876,-37.551613
25201,-158.25505333939657,21.546375134170876,-37.037067
25202,-158.25496107714844,21.546375134170876,-36.57781
25203,-158.25486881490033,21.546375134170876,-36.15326
25204,-158.25477655265223,21.546375134170876,-35.73151
25205,-158.2546842904041,21.546375134170876,-35.307316
25206,-158.254592028156,21.546375134170876,-35.004078
25207,-158.2544997659079,21.546375134170876,-34.4773
25208,-158.2544075036598,21.546375134170876,-33.869244
25209,-158.25431524141166,21.546375134170876,-33.38507
25210,-158.25422297916356,21.546375134170876,-32.998444
25211,-158.25413071691545,21.546375134170876,-32.709114
25212,-158.25403845466732,21.546375134170876,-32.437366
25213,-158.25394619241922,21.546375134170876,-32.14221
25214,-158.25385393017112,21.546375134170876,-31.869455
